,id,date,party,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8
29,DE-0190002073,2017-11-21,CDU/CSU,0.03740493920744575,0.0,0.0,0.0061609447697960895,0.0017805221124393151,0.030309283691935373,0.0,0.0,0.05950307252832903
30,DE-0190002077,2017-11-21,SPD,0.0,0.0,0.05303054115623248,0.03689144911648691,0.0,0.027858433158321157,0.0,0.008624260677350528,0.0
31,DE-0190002078,2017-11-21,AfD,0.0,0.0,0.0360138783887365,0.12211175172818899,0.0,0.0,0.0,0.0033067134391472864,0.005899017023292868
32,DE-0190002079,2017-11-21,FDP,0.000243271988654693,0.0030169695383543953,0.03058596710613103,0.02315584474838184,0.0,0.04872906604709025,0.0,0.00813931620505833,0.007886241983441579
33,DE-0190002081,2017-11-21,BÜNDNIS 90/DIE GRÜNEN,0.0,0.0,0.1001723372902906,0.041335192707982936,0.00016354878170781362,0.02742237980984011,0.0,0.012405252789496607,0.0
34,DE-0190002086,2017-11-21,CDU/CSU,0.0070189903905343055,0.0,0.06616099966217666,0.017215749868402703,0.0,0.05271940213638573,0.0,0.0,0.0
35,DE-0190002089,2017-11-21,DIE LINKE,0.018999861732478807,0.0,0.024737530391182923,0.04994180096949188,0.0,0.007631031316464336,0.0030875803972614494,0.013844134143161952,0.0027942576429503233
36,DE-0190002091,2017-11-21,CDU/CSU,0.02014609795898848,0.0,0.0642933526779021,0.029446315601195663,0.0,0.006236522483704918,0.0,0.01128286200708814,0.001504302426172735
37,DE-0190002095,2017-11-21,CDU/CSU,0.0,0.0,0.07227585693944441,0.04671067178985567,0.0,0.023594613440120312,0.0,0.003643917277277217,0.0
38,DE-0190002097,2017-11-21,FDP,0.0,0.0,0.0060912974789231935,0.023140537171441704,0.0,0.07160902570028371,0.0,0.021615410366931303,0.019206917828696952
39,DE-0190002102,2017-11-21,CDU/CSU,0.003262262100417789,0.0,0.02660056577570229,0.014405998090233728,0.0,0.028952536320400346,0.0,0.004509339173623875,0.05855418792470771
40,DE-0190002103,2017-11-21,AfD,0.0,0.0,0.015378637167562204,0.02456869531716425,0.0,0.04238488359947079,0.0,0.0,0.0
41,DE-0190002123,2017-11-21,DIE LINKE,0.0,0.005994712632421732,0.010589920983402383,0.037845432295352456,0.016848246521056213,0.019235445453904893,0.003674578765907459,0.014882073727792627,0.019120092412915724
42,DE-0190002125,2017-11-21,SPD,0.01368273329983798,0.009289613609968625,0.004769132570867252,0.014198274418669112,0.0,0.041308716779135585,0.0,0.0031082197786525315,0.0
43,DE-0190003004,2017-11-22,SPD,0.0,0.11365449256904037,0.008823498164633702,0.0,0.002893452448397143,0.025701670251222948,0.0,0.0,0.05683831374916236
44,DE-0190003005,2017-11-22,AfD,0.0,0.14043553041493534,0.0,0.0006385845996057215,0.0,0.005560208822089286,0.048206581427267144,0.00829319124249052,0.007039944977915434
45,DE-0190003006,2017-11-22,FDP,0.0,0.13702940473578307,0.005150101833619061,0.0,0.0027928194731240722,0.0,0.0,0.007531817192023251,0.0
46,DE-0190003007,2017-11-22,DIE LINKE,0.0,0.1643689364600643,0.0,0.006672758685952253,0.00042546920815199286,0.0,0.0,0.005658303752716154,0.0
47,DE-0190003008,2017-11-22,BÜNDNIS 90/DIE GRÜNEN,0.0,0.06390953077877659,0.032417907606434364,0.0,0.0,0.05238673653451721,0.0,0.0,0.0
48,DE-0190003009,2017-11-22,AfD,0.0,0.0007752770077617705,0.0,0.0,0.0,0.025382668934166734,0.0052454951302673995,0.027519799782115207,0.004561299034236027
49,DE-0190003010,2017-11-22,DIE LINKE,0.0,0.0,0.001777603468922302,0.0,0.0,0.0526133647799245,0.00010791520748117766,0.006676599843259289,0.0
50,DE-0190003021,2017-11-22,BÜNDNIS 90/DIE GRÜNEN,0.0070767357558140735,0.06747741780100722,0.008720794996252994,0.005520981919267151,0.0009044583654338642,0.018342842322836703,0.006377753019166401,0.0,0.007496932803432365
51,DE-0190003026,2017-11-22,SPD,0.010910427258501302,0.03979214016165354,0.04568745723636047,0.0,0.0,0.03129855968520726,0.013095960594966363,0.0,0.0027155481421800194
52,DE-0190003027,2017-11-22,AfD,0.0,0.02794077131652507,0.03520230687224585,0.0,0.0,0.026693638162706295,0.0011375117487995193,0.0,0.0038252215905928227
53,DE-0190003028,2017-11-22,FDP,0.0,0.03889979701506121,0.05147981582667615,0.0,0.0012131232205914997,0.03844233568032714,0.0,0.0,0.001270527865359491
54,DE-0190003029,2017-11-22,DIE LINKE,0.0,0.03048331253934869,0.026033583756371787,0.0024817356577504493,0.0,0.031835137537779494,0.0,0.004421945015627597,0.035205270485732264
55,DE-0190003030,2017-11-22,BÜNDNIS 90/DIE GRÜNEN,0.0,0.045303292192356834,0.029255227353707423,0.0,0.034641523894268424,0.014845006613412183,0.0,0.0,0.00015872627399584797
56,DE-0190003035,2017-11-22,SPD,0.0,0.04513745383572483,0.0073007085569125885,0.03502292979226779,0.03304304657297551,0.009202314545891951,0.014637027396939182,0.0,0.022426209779604755
57,DE-0190003036,2017-11-22,CDU/CSU,0.0,0.04300803503372933,0.05749756502081194,0.0,0.0007542233657384878,0.027467518820585537,0.009181957710470477,0.0,0.0
58,DE-0190003042,2017-11-22,FDP,0.029506342040480214,0.008258380326891883,0.012265846346011026,0.0,0.007457717243472207,0.03709574417231465,0.0,0.02268062888725457,0.0033793142137827463
59,DE-0190003043,2017-11-22,DIE LINKE,0.016047419284737928,0.0,0.01485738230282427,0.016179685063257218,0.010462498646860146,0.026668952156193595,0.00847109974817164,0.04878217729750209,0.04039082530668332
60,DE-0190003050,2017-11-22,CDU/CSU,0.0,0.02895160731460006,0.01185149206581609,0.0024219993202857612,0.016104220622036956,0.026192549802738118,0.0032757124509432533,0.016662323455437215,0.037284776570551396
61,DE-0190003051,2017-11-22,SPD,0.0,0.02275205474921156,0.01226411201354809,0.001747217243672617,0.024277493418409034,0.028988635512122597,0.013513436224802786,0.006658512660246384,0.04426925358533525
62,DE-0190003052,2017-11-22,FDP,0.0,0.032925843911935565,0.005772302869070389,0.004193613119488368,0.004186405146939696,0.02539698583167904,0.001746058344810119,0.006204471847983056,0.03306154305890485
63,DE-0190003059,2017-11-22,DIE LINKE,0.008907411881168089,0.0,0.0,0.04692127911441209,0.049585903067446216,0.01773286418521004,0.0,0.00038816584935708076,0.008698197367750194
64,DE-0190003060,2017-11-22,DIE LINKE,0.0,0.0,0.0,0.11345851836194473,0.03361850035145004,0.014537747766061957,0.0018227273868853305,0.005667270768649682,0.004488204846423753
65,DE-0190003062,2017-11-22,AfD,0.023443055867037765,0.0,0.0,0.02163915247206773,0.04450018364687407,0.016880594061980603,0.0,0.008730928927646413,0.05789455500095761
66,DE-0190003064,2017-11-22,BÜNDNIS 90/DIE GRÜNEN,0.01606510015093004,0.003080613228587177,0.006671447847599901,0.027348317066015225,0.044871029840092974,0.00910889247198315,0.0011431596993585476,0.009487136939354735,7.073216092465159e-05
67,DE-0190003066,2017-11-22,SPD,0.0,0.0,0.008471999651786855,0.0005341726499053576,0.00103885062282781,0.027870506427871176,0.0002450402150080917,0.0,0.0
68,DE-0190004010,2017-12-12,FDP,0.014555719764482443,0.005106824567630665,0.0,0.0,0.0041227452944973325,0.033623375409889134,0.0007119884464797193,0.0,0.00185937382267858
69,DE-0190004012,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.0,0.08912614287677591,0.0012855040091075568,0.0,0.0,0.010210269706092926,0.0,0.00045142258761452853,0.0
70,DE-0190004013,2017-12-12,CDU/CSU,0.0,0.11190340916885315,0.0,0.0,0.0,0.0,0.0,0.003859667570838054,0.026460928933946203
71,DE-0190004017,2017-12-12,DIE LINKE,0.0,0.1299697797920221,0.010795179009338704,0.0,0.0,0.026743492344244495,0.008866705004978933,0.0,0.0
72,DE-0190004019,2017-12-12,AfD,0.004961841480449833,0.12522119391180375,0.0,0.0,0.0,0.014192339895835793,0.0,0.0,0.001206047738239535
73,DE-0190004020,2017-12-12,AfD,0.010185437436773722,0.10701731366925761,0.005133144605653219,0.0,0.0,0.027567529417112605,0.0,0.0,0.0
74,DE-0190004021,2017-12-12,CDU/CSU,0.0,0.04406450167068003,0.019500344568669052,0.0021644822773448725,0.0,0.011636758056286988,0.0,0.02133975686407937,0.026671795473557643
75,DE-0190004022,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.0,0.05950196704288247,0.0003715590096029451,0.0,0.0,0.04866620918113483,0.0,0.0,0.0
76,DE-0190004023,2017-12-12,AfD,0.0,0.07907308852552891,0.0,0.0,0.0023874876087602195,0.011032152979481362,0.0023442316785750703,0.18392290161203267,0.01064903379368071
77,DE-0190004028,2017-12-12,CDU/CSU,0.0030853242452760724,0.08870491387381109,0.04186741609825231,0.0,0.002583229287213175,0.025322476255976067,0.0,0.0,0.0
78,DE-0190004038,2017-12-12,CDU/CSU,0.01142566943767361,0.09143588853738961,0.02266735614076088,0.0,0.0,0.005802832904544711,0.0,0.0009830424235070998,0.03858466223948574
79,DE-0190004040,2017-12-12,FDP,0.008732988637683166,0.0590289083932513,0.011808256541482676,0.001150771673549987,0.0,0.01846374488527993,0.0011946569422028788,0.011049034170876408,0.0041269865001083384
80,DE-0190004047,2017-12-12,CDU/CSU,0.0,0.18586731685369656,0.0,0.0007239132092628007,0.0063429916632191784,0.0,0.0,0.0,0.0
81,DE-0190004049,2017-12-12,AfD,0.0,0.14430946503582404,0.0,0.0,0.0,0.0006837925275212003,0.0,0.002376150791430815,0.0028376676476596072
82,DE-0190004050,2017-12-12,FDP,0.0,0.14671379818777575,0.0014685388547640535,0.0,0.010273542718958133,0.00027263489101808544,0.0,0.0,0.0
83,DE-0190004052,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.0,0.08435623727443115,0.016059502487803724,0.007576959415045968,0.0,0.005799865673909913,0.000982599811303374,0.004162087830647463,0.002278254501184167
84,DE-0190004056,2017-12-12,DIE LINKE,0.0,0.0,0.11676423540348758,0.0032841591808102154,0.0024920713493955006,0.02564926512475118,0.0,0.017649513638700494,0.006474682958620239
85,DE-0190004059,2017-12-12,SPD,0.0,0.0,0.1575206772600006,0.003851339745961154,0.0,0.00990704989155661,0.0,0.0,0.0
86,DE-0190004061,2017-12-12,FDP,0.0042962285679695395,0.014591305691653145,0.1255482398930453,0.008980511851400523,0.0067991470586754935,0.006269647018434155,0.0,0.0,0.031303224660324355
87,DE-0190004063,2017-12-12,CDU/CSU,0.02369056469031925,0.0,0.05772506799857224,0.0,0.0,0.01898682110033155,0.0,0.0,0.0034135739970780022
88,DE-0190004065,2017-12-12,AfD,0.0,0.0,0.11906359676760424,0.0,0.0,0.0,0.0,0.0,0.03547123341209539
89,DE-0190004066,2017-12-12,DIE LINKE,0.010031329873730097,0.007830987012864134,0.0732146516982897,0.021150909294560233,0.0014187481945264146,0.01816199799688763,0.0,0.0,0.0
90,DE-0190004067,2017-12-12,CDU/CSU,0.0,0.0,0.16237856266638295,0.0,0.001709654541910486,0.01342409361373826,0.0,0.001193002294439975,0.0
91,DE-0190004069,2017-12-12,CDU/CSU,0.0,0.0,0.15088124300599204,0.022932574044087536,0.0,0.010998373308573652,0.0,0.0,0.0
92,DE-0190004080,2017-12-12,AfD,0.02994141985082177,0.0,0.0,0.0013687619510686071,0.0,0.02001369546011173,0.004379863597205566,0.018905984047477457,0.04221115354625478
93,DE-0190004083,2017-12-12,AfD,0.028226767854880642,0.0,0.0,0.0,0.0,0.05383166512191555,0.003796813397798511,0.011431104159578483,0.03984119829872177
94,DE-0190004085,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.03605436399458901,0.000913809952934275,0.001321722611303252,0.0,0.0,0.020900728627174094,0.005638013747052025,0.007244981590829415,0.02616670655517155
95,DE-0190004092,2017-12-12,FDP,0.048496064095274204,0.0011643023659546425,0.0020775642526477834,0.0,0.0,0.018741575399162637,0.0,0.01402000265999723,0.00433742915969098
96,DE-0190004100,2017-12-12,CDU/CSU,0.05963955019211405,0.0,0.028237830231625457,0.0,0.0,0.004340184349024803,0.0,0.0009462847610414556,0.027843323637707956
97,DE-0190004102,2017-12-12,CDU/CSU,0.032683518506848495,0.001859505353001612,0.0,0.0,0.0,0.02314071621910301,0.0,0.010688724385157895,0.0
98,DE-0190004106,2017-12-12,DIE LINKE,0.005358903814908622,0.0008940917399449945,0.001763176737757781,0.05197939946776798,0.0,0.00625798303170776,0.0,0.0,0.04836169475414835
99,DE-0190004108,2017-12-12,DIE LINKE,0.05153523444547885,0.0,0.0,0.0,0.0,0.010539526002223017,0.0,0.01845263567088156,0.0
100,DE-0190004109,2017-12-12,CDU/CSU,0.006892232662429983,0.0,0.0030841451159077486,0.013845042145768137,0.0,0.023527664417460962,0.0,0.0,0.004445349353934582
101,DE-0190004110,2017-12-12,SPD,0.054313976271171995,0.0,0.0,0.009416265358879147,0.0,0.025025759088336295,0.0,0.0,6.32589858529893e-06
102,DE-0190004111,2017-12-12,AfD,0.04126024659602048,0.0,0.001475093297141669,0.02339476259333822,0.0,0.012745295846995354,0.0,0.009331974043820336,0.011897618056526938
103,DE-0190004112,2017-12-12,AfD,0.02006623752283664,0.0,0.0,0.004990439746106608,0.0,0.014578095344953197,0.0,0.017407364268237357,0.11023579855062347
104,DE-0190004113,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.020009799332750402,0.0,0.009634832541644656,0.007413067748885633,0.0,0.07764180404739152,0.0,0.0,0.0
105,DE-0190004116,2017-12-12,CDU/CSU,0.026769811824867845,0.00458873788342919,0.002183492508052861,0.005884240476018446,0.003313176393702651,0.012529213113609732,0.0003975236938367146,0.0,0.05243810359586961
106,DE-0190005022,2017-12-13,CDU/CSU,0.004565823625286151,0.12579222967893353,0.008751636591213275,0.003648418179246296,0.0,0.0,0.0,0.01255285838690549,0.018461932632817302
107,DE-0190005023,2017-12-13,AfD,0.003546403450982985,0.06682928301605832,0.001960661455470198,0.0,0.0019903025899179,0.006617862189826622,0.0014049786141266227,0.026231617667765612,0.02561394153781319
108,DE-0190005024,2017-12-13,FDP,0.0,0.16264046184244105,0.0,0.0,0.0,0.0,0.0,0.0008421307385933602,0.009413583455978107
109,DE-0190005025,2017-12-13,DIE LINKE,0.0,0.08918770764401462,0.0003054220530018111,0.028803272092062262,0.0,0.0,0.0,0.015187519594729052,0.0027567077109065105
110,DE-0190005027,2017-12-13,CDU/CSU,0.005993784049923183,0.07903459237755546,0.00717419917296096,0.0,0.006793274070648846,0.012304038990296121,0.0,0.0,0.0
111,DE-0190005032,2017-12-13,CDU/CSU,0.0,0.10409492284328979,0.0011651147479097034,0.0034755277604126794,0.01803292564414593,0.002461076734672582,0.01984229755243671,0.017568598498570998,0.0030329301249126047
112,DE-0190005033,2017-12-13,AfD,0.011361905041023813,0.06539779739379181,0.0,0.006632832554407342,0.0,0.0,0.0,0.0031778582791199728,0.05884748720297798
113,DE-0190005036,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.0,0.09238794925454004,0.0013315562489490665,0.011126643780088683,0.006740073937577415,0.03396951536416314,0.010733715013222149,0.0,0.0008263523831656871
114,DE-0190005043,2017-12-13,CDU/CSU,0.024359803278848464,0.0010124791713102712,0.0006664281692342225,0.0,0.0,0.03506451954857161,0.0,0.024348295361368122,0.0
115,DE-0190005045,2017-12-13,AfD,0.0,0.0,0.0,0.07580555874985913,0.006486992637595547,0.0,0.0,0.02454337352460196,0.05672194467789739
116,DE-0190005048,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.0020273804921643037,0.0,0.0,0.0,0.0,0.06662377522773229,0.00019035887839031454,0.02067593097509226,0.030465510461274485
117,DE-0190005049,2017-12-13,AfD,0.0015840739273572783,0.0,0.0,0.0,0.0,0.04364296655858569,0.0,0.001740988867122411,0.0
118,DE-0190005054,2017-12-13,CDU/CSU,0.010405888459632997,0.00956378658782962,0.0021856871838358137,0.0,0.0,0.05701772266866899,0.011629477104937088,0.0,0.006074743320899604
119,DE-0190005056,2017-12-13,SPD,0.0,0.002461768790059961,0.0,0.0,0.0,0.08126928828196067,0.03590142386464074,0.009975326804223913,0.005006118022086326
120,DE-0190005057,2017-12-13,FDP,0.0,0.008291987694359473,0.0,0.0,0.0013808834050616182,0.04645136621910431,0.04969733090685512,0.005578786344512921,0.026047044739634182
121,DE-0190005058,2017-12-13,DIE LINKE,0.0,0.002532930326855627,0.0,0.0,0.0,0.034874906575713745,0.02582685645383371,0.027585644554562458,0.05682153221297381
122,DE-0190005063,2017-12-13,CDU/CSU,0.0,0.000784873467423275,0.0,0.0,0.00478146437224727,0.06257343565509133,0.040536336477931326,0.0,0.00285917928983994
123,DE-0190005064,2017-12-13,SPD,0.0,0.0028466312606247888,0.000299411316268289,0.0,0.027265468965065424,0.04981919989279664,0.03664196560090791,0.0073795563140873046,0.014076440693580274
124,DE-0190005068,2017-12-13,SPD,0.01729863412316354,0.011018364094669292,0.004539862963824243,0.0,0.012363419837331108,0.04242446143244584,0.004104610788495606,0.0038577943494428335,0.0030338748247492526
125,DE-0190005069,2017-12-13,CDU/CSU,0.0,0.004482753842055942,0.0,0.0,0.0,0.06978386579960243,0.011854735361169363,0.005650807213102421,0.0
126,DE-0190005070,2017-12-13,AfD,0.0,0.0,0.0,0.0008521992946731135,0.0,0.07173379450376591,0.0010213454016041606,0.020565770817362067,0.0
127,DE-0190005071,2017-12-13,AfD,0.01899435681721355,0.0032459477417539537,0.0033962820233022126,0.0010822955550790685,0.014192148769946488,0.04776945852839346,0.014115333121177225,0.0,0.0019299416166310228
128,DE-0190005072,2017-12-13,DIE LINKE,0.018829107121794416,0.009156807299350185,0.0,0.0017106557269386774,0.0,0.037839122569853084,0.003899484762439863,0.058259268279268854,0.003830050195520212
129,DE-0190005073,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.01000921290225358,0.0,0.0,0.0,0.0,0.06891718132270067,0.0,0.005683510713888777,0.06453733452736726
130,DE-0190005074,2017-12-13,CDU/CSU,0.01680355404673832,0.005811717504216473,0.0,0.0,0.005595083036207108,0.04483691424893161,0.0002072050098855742,0.0,0.05280131780319407
131,DE-0190005075,2017-12-13,SPD,0.017497401782178776,0.0037938298624768736,0.0,0.0,0.017722371419780353,0.015399098357090229,0.005685715930785132,0.0028877256749839865,0.03386255568720061
132,DE-0190005079,2017-12-13,AfD,0.0,0.0023140248212859494,0.030026587313831885,0.01790360388117953,0.006486274275578505,0.01867422713154193,0.0076910736716104475,0.0,0.07612304141173028
133,DE-0190005080,2017-12-13,AfD,0.0,0.0,0.032840305068585436,0.0029606255425148422,0.0,0.05996330847115899,0.0,0.0,0.08365149937052498
134,DE-0190005082,2017-12-13,FDP,0.003915064411572651,0.00013544702945142916,0.07014257021483869,0.0,0.0,0.0326902088492022,0.003614863892458639,0.025327640490323676,0.04051848867797521
135,DE-0190005083,2017-12-13,DIE LINKE,0.0,0.009776180184909253,0.0683446059165459,0.0,0.0,0.03140571868719876,0.00039948678640671465,0.023862162092749033,0.04049335278477426
136,DE-0190005087,2017-12-13,CDU/CSU,0.0035340377281241637,0.004739803282550558,0.011345469488757467,0.006052465767811288,0.0,0.04018703207960224,0.0,0.0,0.0044646265304149136
137,DE-0190005088,2017-12-13,SPD,0.0,0.004212092963599748,0.03933739152030855,0.021807946171362204,0.0,0.0370766046638216,0.0029158284121725405,0.0,0.004210966934695512
138,DE-0190005091,2017-12-13,FDP,0.008005624579531984,0.004719451612334241,0.07783682411236025,0.04858328881780496,0.00027461155793453724,0.013045283110209195,0.0,0.0,0.0
139,DE-0190005095,2017-12-13,FDP,0.0,0.0,0.0,0.011545289030955164,0.0,0.05457040905703671,0.00015591589743927628,0.0,0.0
140,DE-0190005096,2017-12-13,AfD,0.0,0.0,0.0,0.08903779814999718,0.0,0.0,0.0,0.0011215189588998373,0.0
141,DE-0190005097,2017-12-13,DIE LINKE,0.0,0.0,0.12132293136949635,0.062090073049951164,0.0,0.009663624905124636,0.0,0.019189386457244353,0.0
142,DE-0190005098,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.0,0.0,0.09410175518190746,0.02410146295599014,0.0,0.026486623316362364,0.0,0.0116865595879015,0.003732096402054751
143,DE-0190005100,2017-12-13,SPD,0.0012613864256491242,0.0,0.04426351245165374,0.008072009098322012,0.0,0.06676107143422298,0.0,0.010545504977102603,0.0
144,DE-0190005101,2017-12-13,CDU/CSU,0.0,0.0,0.1017572789451135,0.017072455612951263,0.0024027397573840644,0.014356931545734954,0.0,0.0,0.02119696849743627
145,DE-0190005104,2017-12-13,DIE LINKE,0.0,0.0,0.004938919627015686,0.09803898602981802,0.006779471939416518,0.0,0.006500338774038979,0.0,0.0
146,DE-0190005108,2017-12-13,SPD,0.011075858719185167,1.6561500168387376e-05,0.0,0.014575204525769409,0.0,0.011723172571866359,0.0029356502286437785,0.0,0.0
147,DE-0190005110,2017-12-13,FDP,0.014898450145709086,0.0005183584571850878,0.0,0.03169559339426139,0.0,0.05456829298734637,0.001265840765412041,0.005341012648514644,0.0
148,DE-0190005111,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.020427278270581942,0.0,0.0053506364621977425,0.04089110551095455,0.003000225955757696,0.014098131881410033,0.0037441702170402796,0.003436203149965662,0.0014775138297512223
149,DE-0190005112,2017-12-13,CDU/CSU,0.009620011307099698,0.0,0.0,0.05987380794325473,0.0,0.01594116872564132,0.0,6.588570535058453e-06,0.04286901896973536
150,DE-0190005114,2017-12-13,CDU/CSU,0.019194334214537593,0.00017674263468306703,0.0011084999453514885,0.03245969422208926,0.002670198282021225,0.028999069672260475,0.003707883265352336,0.0,0.017351037179595925
151,DE-0190007007,2018-01-18,SPD,0.026857833420576228,0.0,0.004855140087886452,0.01712445890940352,0.02143847577667549,0.032810643522850694,0.0019330894777782914,0.0,0.014600673406672588
152,DE-0190007009,2018-01-18,FDP,0.025715401018180536,0.0011725988106116737,0.00039169390341182834,0.010748033651924513,0.0,0.03329818759363123,0.0027679526201264603,0.0,0.071672531031794
153,DE-0190007011,2018-01-18,BÜNDNIS 90/DIE GRÜNEN,0.020406049214511696,0.0,0.006286852399077563,0.018017313156033745,0.0,0.04543660735019641,0.00029505785237042646,0.014431575783913547,0.004115485607225504
