,id,date,party,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5
655,DE-0190027039,2018-04-20,CDU/CSU,0.01302702669858967,0.012204983084727618,0.012189698096558236,0.511236256875934,0.012202659081025717,0.43913937616316484
656,DE-0190027044,2018-04-20,BÜNDNIS 90/DIE GRÜNEN,0.054322596580459855,0.009948159640701934,0.009811282168294517,0.5109573151752673,0.009839121077137882,0.40512152535813833
657,DE-0190027050,2018-04-20,SPD,0.01485113246163254,0.014781704378213752,0.01477310145289806,0.014897606592101445,0.014773758643621012,0.9259226964715332
658,DE-0190027052,2018-04-20,DIE LINKE,0.1049511546091909,0.012656933712201814,0.012353919690381325,0.012496268069034313,0.012363584002940686,0.845178139916251
659,DE-0190027054,2018-04-20,CDU/CSU,0.24225562743688062,0.01369776359811193,0.013688649167403541,0.013840734137272244,0.013699922582352536,0.7028173030779791
660,DE-0190027055,2018-04-20,SPD,0.18250027310270622,0.011196936290552979,0.011189526317310128,0.011311966417456474,0.01119939531699361,0.7726019025549806
661,DE-0190027059,2018-04-20,CDU/CSU,0.316659134510288,0.011822233976916537,0.011802574961623616,0.011935510803553078,0.011806615082539598,0.6359739306650792
662,DE-0190027060,2018-04-20,SPD,0.22491851053701165,0.01160954007431434,0.011594713827125461,0.011745209639212129,0.011595563088079935,0.7285364628342564
663,DE-0190027066,2018-04-20,AfD,0.3822633393772424,0.01653653203499647,0.01650984957861903,0.01672071567614857,0.01651605579306781,0.5514535075399257
664,DE-0190027067,2018-04-20,FDP,0.013812449624422685,0.013728604588809923,0.013715781875610967,0.013971859400214413,0.01371666258356827,0.9310546419273737
665,DE-0190027069,2018-04-20,SPD,0.3449179209519886,0.013774102258383122,0.01375396525433669,0.013930052870459685,0.013756099850517059,0.5998678588143148
666,DE-0190028033,2018-04-25,BÜNDNIS 90/DIE GRÜNEN,0.01630027642138197,0.016265596074177026,0.01616756404540618,0.01635122987424864,0.016168701933495226,0.918746631651291
667,DE-0190028034,2018-04-25,CDU/CSU,0.0118636325057231,0.038690432785534336,0.01176142446169131,0.011904561313911297,0.01176221053930122,0.9140177383938387
668,DE-0190028035,2018-04-25,AfD,0.014409791298567539,0.014312236523371866,0.014221871265641532,0.1972596783998831,0.014224874626847291,0.7455715478856886
669,DE-0190028039,2018-04-25,CDU/CSU,0.014056470057429552,0.07259388177247209,0.013778754036598582,0.0143713622370899,0.013781767452529868,0.87141776444388
670,DE-0190028040,2018-04-25,AfD,0.016868395287998945,0.016828607863120616,0.016797715516122247,0.01696835602029644,0.016799073680324475,0.9157378516321373
671,DE-0190028042,2018-04-25,BÜNDNIS 90/DIE GRÜNEN,0.013520858042075465,0.013941088597450756,0.013413212383348654,0.013548305275659306,0.013416202467773038,0.9321603332336927
672,DE-0190029018,2018-04-26,CDU/CSU,0.012122122924058705,0.011785628914261619,0.011771618323884072,0.7828256518899727,0.011780907804598773,0.1697140701432241
673,DE-0190029020,2018-04-26,SPD,0.012877618860575505,0.010733307362054845,0.010637062499557955,0.9442686575410719,0.010675154277462766,0.010808199459276888
674,DE-0190029021,2018-04-26,AfD,0.017368134701569542,0.017289083181741213,0.017275691262838278,0.9132842901031255,0.017288060979495364,0.01749473977123014
675,DE-0190029022,2018-04-26,SPD,0.01902464626259254,0.018928708292404426,0.01891177290495375,0.9050658843489867,0.018917812517738018,0.01915117567332443
676,DE-0190029023,2018-04-26,DIE LINKE,0.01168277125114345,0.011648275544783608,0.01163343120443327,0.9415290337747758,0.011635887909503867,0.011870600315360087
677,DE-0190029025,2018-04-26,CDU/CSU,0.01269904283335579,0.012438649289497866,0.012303442739856235,0.6049761617280975,0.013004629322309906,0.3445780740868828
678,DE-0190029026,2018-04-26,SPD,0.016426319386343216,0.01618131148032855,0.0161548515801557,0.9182693965467581,0.016463731626843232,0.016504389379571355
679,DE-0190029036,2018-04-26,DIE LINKE,0.011667394384504334,0.011493879812885424,0.011483384467780682,0.9422031528927025,0.011483810132362765,0.011668378309764227
680,DE-0190029037,2018-04-26,BÜNDNIS 90/DIE GRÜNEN,0.011181605142676607,0.01111815289625788,0.011106870474858201,0.6374669870739997,0.011110640058316348,0.31801574435389107
681,DE-0190029038,2018-04-26,CDU/CSU,0.011318976708324541,0.011421118333439761,0.011259612545254816,0.5726270638559608,0.011260610937989643,0.38211261761903037
682,DE-0190029039,2018-04-26,AfD,0.012341488873627418,0.012288140499693895,0.012272853597099988,0.3020886917686128,0.012276260607018146,0.6487325646539478
