id,date,party,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8
DE-0190003052,2017-11-22,FDP,0.4436153234200355,0.16160952044275367,0.0005914343344884973,0.15665271706005715,0.0005914953754013235,0.16597925373488429,0.06977718625061426,0.0005915764920817937,0.0005914928896835263
DE-0190003059,2017-11-22,DIE LINKE,0.0005730046981173462,0.000573094071612866,0.06273780781773068,0.00057321030116859,0.1359675731571155,0.06647697865767636,0.0005730598458041821,0.0005731032959828419,0.7319521681547916
DE-0190003060,2017-11-22,DIE LINKE,0.00022550517014284358,0.00022548502510539835,0.11606828285024252,0.17828195341499659,0.08333679030794647,0.15973213780028647,0.00022555043007519557,0.00022552846896990304,0.4616787665322346
DE-0190003062,2017-11-22,AfD,0.00048126895134503576,0.00048126009964513346,0.043401767758272855,0.0004813545229725913,0.23631307374683236,0.2630393684258905,0.00048135215388193806,0.0004812682983508458,0.45483928604280877
DE-0190003064,2017-11-22,BÜNDNIS 90/DIE GRÜNEN,0.0004941469499965917,0.0004941066792837188,0.0004941887415393513,0.0004942035190174816,0.270441628922455,0.0004942019717910875,0.0004942590545398285,0.000494095855404402,0.7260991683059725
DE-0190003066,2017-11-22,SPD,0.0030049456691426304,0.003004281962109149,0.32275111685339375,0.0030043163781869396,0.43991128209970104,0.0030043910092848423,0.0030037677145184857,0.0030045772941742718,0.219311321019489
DE-0190004010,2017-12-12,FDP,0.0021378472687893445,0.12604212189078884,0.0021377083332635594,0.0021381000745199466,0.8185264946903109,0.002138059988725854,0.0426039775201959,0.002137685832011651,0.0021380044013938394
DE-0190004012,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.05080337870441407,0.7369306653139709,0.0006737335535235942,0.031935606779280444,0.17696137642804255,0.0006738431911795665,0.0006741307538542122,0.0006736123809227297,0.0006736528948118752
DE-0190004013,2017-12-12,CDU/CSU,0.000591378987258456,0.8745844406086262,0.0005913204097697982,0.0005913763701990247,0.06861628976084519,0.0005914799693388854,0.053250931998402376,0.0005914299117613812,0.000591351983798711
DE-0190004017,2017-12-12,DIE LINKE,0.15155322325798426,0.602179381864026,0.0003279467782317039,0.0003279292380574574,0.1660819669831572,0.06333618200397612,0.015537482688387285,0.00032793474016827725,0.00032795244601159566
DE-0190004019,2017-12-12,AfD,0.0007943462458277341,0.6219748786024859,0.0007942695771989413,0.0007940883419470343,0.19496373247132778,0.0007942677958202749,0.0007941347627874535,0.0007942455084502597,0.17829603669415472
DE-0190004020,2017-12-12,AfD,0.15042588088603323,0.4797854661719528,0.00048760797986985196,0.00048786154877419343,0.366862315009366,0.0004876324994278006,0.0004875210986820033,0.0004881056834876809,0.0004876091224064995
DE-0190004021,2017-12-12,CDU/CSU,0.7416444798064479,0.1539721148378958,0.0005976874592417464,0.000597707204144471,0.10079708922298869,0.0005978555909192087,0.0005976923097646336,0.0005977136547699616,0.0005976599138275363
DE-0190004022,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.38079415030553815,0.3041345574254349,0.0008893118950573844,0.000889391250931276,0.309734627461905,0.0008896558209527647,0.0008897005120229414,0.0008892436610147788,0.000889361667142916
DE-0190004023,2017-12-12,AfD,0.13024048247344464,0.41279466443545715,0.0002698097421588399,0.0002698136114458442,0.0002698572990362767,0.08618806236458453,0.36942763618789903,0.0002698379231087691,0.00026983596286488413
DE-0190004028,2017-12-12,CDU/CSU,0.3963333336697206,0.5521908333927242,0.0004897359805470416,0.0004897152967988531,0.0004898128986414331,0.02697782695179197,0.02204929037926062,0.0004896938335219818,0.0004897575969934687
DE-0190004038,2017-12-12,CDU/CSU,0.11765323365798644,0.8573821392434772,0.00044302243928626985,0.00044291695461235744,0.000442949156930487,0.00044291603210967734,0.022306947357747287,0.00044288637847901985,0.00044298877937131717
DE-0190004040,2017-12-12,FDP,0.21706242842614232,0.7186184535568557,0.0007412094719337585,0.000741104668581902,0.059871904860084,0.0007412395786922558,0.0007411547285900465,0.0007412926875247579,0.0007412120215952607
DE-0190004047,2017-12-12,CDU/CSU,0.14795380983699827,0.8490526414895857,0.0004276312567320505,0.0004276811681807631,0.000427670673142411,0.0004276962603281735,0.0004276264273282141,0.00042760380617569606,0.0004276390815288795
DE-0190004049,2017-12-12,AfD,0.0007668350489230814,0.8190933934714968,0.0007667192195435982,0.0007669109069960925,0.0007668407888207698,0.1125132134120014,0.06379262101282565,0.0007667303568325302,0.000766735782560207
DE-0190004050,2017-12-12,FDP,0.17813183691010992,0.5938963512099507,0.0005820563793923427,0.0005823384608251845,0.0005821465167976585,0.11256529546438036,0.000581977486078755,0.0005819764412137328,0.11249602113125153
DE-0190004052,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.3057049382905027,0.5581285521630741,0.00046517975336452064,0.00046514615651016685,0.0004652462861445509,0.1333754731434772,0.0004651598861591233,0.000465169871952726,0.0004651344488148383
DE-0190004056,2017-12-12,DIE LINKE,0.3823745064619885,0.0005370739469603769,0.3238963416888073,0.0005371149130784912,0.14875248306228472,0.14229111566211797,0.0005372188440153275,0.0005370682065348461,0.0005370772142123646
DE-0190004059,2017-12-12,SPD,0.48417836900045785,0.0005701095319092701,0.41622319944493497,0.0005701428998690021,0.09617753967807609,0.0005701628372699528,0.0005701665047721746,0.0005701325526738898,0.0005701775500367288
DE-0190004061,2017-12-12,FDP,0.33874922857821327,0.13699756285753964,0.4548547280871911,0.0003833569940832514,0.00038338256677735496,0.00038339548845132455,0.0003833944658716726,0.00038337949723826775,0.06748157146463414
DE-0190004063,2017-12-12,CDU/CSU,0.00046523270451060404,0.0004651565082179157,0.5298970314319871,0.000465157820777636,0.4668466047387437,0.0004651316846429202,0.00046524191513023095,0.00046521807210589763,0.0004652251238838824
DE-0190004065,2017-12-12,AfD,0.2651548180766028,0.0004465352543525136,0.4638941443123439,0.0004464664176184205,0.18809111580660867,0.08062756946570052,0.00044638018293716663,0.00044646676393065644,0.00044650371990541827
DE-0190004066,2017-12-12,DIE LINKE,0.5347073493622652,0.00046133994927227077,0.3257086420722177,0.0004613816406356735,0.13681599096458277,0.0004612946229938107,0.000461245370762203,0.0004612887561380164,0.0004614672611325294
DE-0190004067,2017-12-12,CDU/CSU,0.30669309905200487,0.00044829200150262234,0.5509527100788429,0.0004482927604239772,0.0004483389624121343,0.11521152316382922,0.00044838336214942536,0.02490100229666824,0.00044835832216670563
DE-0190004069,2017-12-12,CDU/CSU,0.4412657385311672,0.0004179633399801721,0.5558086149948549,0.00041796408211629217,0.00041801032370738687,0.0004179320312186206,0.0004178421423153178,0.0004179608710916249,0.0004179736835485026
DE-0190004080,2017-12-12,AfD,0.041021522260114095,0.0004102463010475907,0.07284244346420318,0.00041025467011959765,0.3013103115545219,0.582774361484189,0.00041035547518234117,0.0004102315008717624,0.0004102732897506526
DE-0190004083,2017-12-12,AfD,0.0004071730080350679,0.0004071827045734228,0.0004072182680011158,0.00040726164930953053,0.4889118364032113,0.5082377318807813,0.0004071617121032153,0.0004071879823292878,0.00040724639165576717
DE-0190004085,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.0005122975723194049,0.0005122916699176305,0.0005123428856313375,0.0005123070794307195,0.6102717476280923,0.38614213525618174,0.0005122092669993283,0.0005122702337588414,0.0005123984076687341
DE-0190004092,2017-12-12,FDP,0.0004985832690552532,0.012937756945568457,0.0004986086200317503,0.0004985306760558158,0.6896151819552735,0.28562394211213143,0.0004985407179042267,0.009330255320874664,0.0004986003831051153
DE-0190004100,2017-12-12,CDU/CSU,0.04948101116819687,0.000570181583400556,0.034808868674215745,0.0005700056387992002,0.7828917599559777,0.1299679801543469,0.0005700575469838413,0.0005700772251319095,0.0005700580529472035
DE-0190004102,2017-12-12,CDU/CSU,0.002269220958142382,0.0022689102945918724,0.002269237793738332,0.0022687939844111484,0.8237135827036632,0.16040436617568463,0.002268587529056011,0.002268657362818436,0.002268643197893907
DE-0190004106,2017-12-12,DIE LINKE,0.000561588736697334,0.017382811368385525,0.4475548493428028,0.0005615465225318457,0.04494895308014219,0.0005616538214653739,0.02493690055663072,0.0005616626057779673,0.4629300339655663
DE-0190004108,2017-12-12,DIE LINKE,0.001263502050061737,0.0012630726368152692,0.2950184036485069,0.001263660455316193,0.5374855327926801,0.0012632943511795094,0.0012629054860058486,0.0012633107439635291,0.15991631783547094
DE-0190004109,2017-12-12,CDU/CSU,0.002179513204451699,0.0021798324810094554,0.0021805744323345746,0.002179893351152633,0.0021802277750791006,0.002180137842180379,0.0021794436648468972,0.3469865436257691,0.6377538336231761
DE-0190004110,2017-12-12,SPD,0.0007667768303998903,0.0007666693967593093,0.22313688700854542,0.0007667572746639537,0.18626145487656207,0.0007666759622881955,0.0007665619016935379,0.0007668999539673447,0.5860013167951204
DE-0190004111,2017-12-12,AfD,0.0005614568617539641,0.000561451616509119,0.2487673243875245,0.0005616057079450275,0.29141317369564845,0.0005615715916842634,0.0005614516645844026,0.10276656674142329,0.354245397732927
DE-0190004112,2017-12-12,AfD,0.01107062506832744,0.00048776691305546326,0.11162136497254922,0.00048771049219924765,0.17523914815715227,0.08294612938530219,0.00048777595126613674,0.19027367791818262,0.42738580114196545
DE-0190004113,2017-12-12,BÜNDNIS 90/DIE GRÜNEN,0.00043432091600249654,0.0004342288705287632,0.13651595536253225,0.00043426603382888977,0.2609146745731021,0.0004342841656503542,0.0004341468940033912,0.14768065477827105,0.45271746840608074
DE-0190004116,2017-12-12,CDU/CSU,0.019249195175468258,0.0005673500242265274,0.000567299604109884,0.10669861733791972,0.11371670642883763,0.0005673531486418416,0.000567323479028705,0.0005672978126483469,0.7574988569891191
DE-0190005022,2017-12-13,CDU/CSU,0.21863287047762206,0.7494036499718454,0.00044831125311495354,0.00044839557160925665,0.0004483897929481928,0.0004482744274280026,0.029273324856749505,0.00044837484606304463,0.0004484088026196907
DE-0190005023,2017-12-13,AfD,0.0006992905573765965,0.7487548952591248,0.0006992462654079191,0.0006991964423636775,0.12232947564220023,0.12472027183114968,0.0006990821540312527,0.0006992389960382929,0.0006993028523074395
DE-0190005024,2017-12-13,FDP,0.0007461160423705502,0.9940307773072418,0.0007461266917464048,0.0007460921502685391,0.0007462839522804256,0.000746275036227232,0.0007460516681556141,0.0007461197072974342,0.000746157444411943
DE-0190005025,2017-12-13,DIE LINKE,0.33048244827078915,0.5707146141782553,0.09455362717089609,0.0007082890280112315,0.0007080832840029192,0.0007082931346805074,0.0007083076742487171,0.0007081883682883536,0.0007081488908277007
DE-0190005027,2017-12-13,CDU/CSU,0.000545036010786226,0.9956404772523403,0.0005449416091483501,0.000544939828927598,0.0005450035570235376,0.0005448995942592126,0.0005448599026874988,0.0005449135880993459,0.0005449286567277897
DE-0190005032,2017-12-13,CDU/CSU,0.14662235463636275,0.8498399278221885,0.0005053259667363397,0.0005054402937067789,0.000505351699871517,0.0005054759543284417,0.0005054510644318647,0.0005052600302058083,0.0005054125321680786
DE-0190005033,2017-12-13,AfD,0.06583441214517019,0.9298180353378198,0.0006210560045158467,0.0006212588338643572,0.0006210868425853844,0.0006209728519157084,0.0006210057051217972,0.0006211100990148357,0.0006210621799921641
DE-0190005036,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.2848336119122251,0.7108890995860193,0.0006111117141995636,0.0006114171212596086,0.000610966832129206,0.0006109904722611394,0.0006108630329333712,0.0006110327410003802,0.0006109065879722946
DE-0190005043,2017-12-13,CDU/CSU,0.0007410443598031219,0.0007411718776991856,0.0007411121718145614,0.07130985886298316,0.9235016481357754,0.000741192874071311,0.0007414402974313802,0.0007412090055756721,0.0007413224148461485
DE-0190005045,2017-12-13,AfD,0.0005976844416436405,0.0005976615366947652,0.0005977917905685967,0.7157276970167065,0.12260738920884069,0.07662661064039797,0.08204962518406878,0.0005977536180439995,0.0005977865630351481
DE-0190005048,2017-12-13,BÜNDNIS 90/DIE GRÜNEN,0.0007217760614292084,0.0007218311751866314,0.0007218567167624265,0.0007219513528466543,0.8833450035047246,0.05358265300959754,0.058741230391926476,0.0007218549169335399,0.0007218428705929653
DE-0190005049,2017-12-13,AfD,0.002416554021199377,0.0024162694821249463,0.002417088540242594,0.0024164551666770577,0.9806675646790929,0.002416577409741764,0.0024164927674901063,0.0024164936931304276,0.0024165042403008546
DE-0190005054,2017-12-13,CDU/CSU,0.02559403694040704,0.0004413121600503398,0.0004410954554372403,0.0004411369694027452,0.22776236752120108,0.7439965947488102,0.00044113686294756514,0.00044113509202928713,0.00044118424971431976
